CORating,state,nextJobTwo,title,WLBRating,SLRating,id,CaVRating,company,city,nextJobOne,CaBRating,numJobs,jobId
3.5,MD,"&#034;lead sigint metadata analyst
 intelligence analyst&#034;",Sigint Analyst,3.6,2.9,1018,3.6,Intel,Columbia,open source analyst,3.9,2,156400
3.5,MD,,Technical Sourcer/Recruiter,3.6,2.9,1019,3.6,Intel,Columbia,,3.9,1,250305
3.5,MD,,Test Engineer-3,3.6,2.9,1020,3.6,Intel,Columbia,,3.9,1,781074
3.5,MD,,All-Source Intelligence Analyst,3.6,2.9,1021,3.6,Intel,Columbia,,3.9,1,134025
3.5,MD,,Test Engineering Consultant,3.6,2.9,1022,3.6,Intel,Columbia,,3.9,1,117138
3.5,MD,,Product Engineer 1- Electronic Hardware,3.6,2.9,1023,3.6,Intel,Columbia,,3.9,1,61531
3.5,MD,,Network Applications Engineer,3.6,2.9,1024,3.6,Intel,Columbia,,3.9,1,52450
3.5,MD,,Software Tester I,3.6,2.9,1025,3.6,Intel,Columbia,,3.9,1,412321
3.5,MA,,Compiler Engineer,3.6,2.9,1026,3.6,Intel,Newburyport,,3.9,6,100769
3.5,MA,,Field Applications Engineer,3.6,2.9,1027,3.6,Intel,Newburyport,,3.9,4,32284
3.5,MA,,Silicon Power Architect,3.6,2.9,1028,3.6,Intel,Newburyport,,3.9,4,593297
3.5,MA,,Software Engineer Intern - Graduate,3.6,2.9,1029,3.6,Intel,Newburyport,,3.9,4,602561
3.5,MA,,GEOINT Analyst,3.6,2.9,1030,3.6,Intel,Newburyport,,3.9,4,281825
3.5,MA,,Business Development Representative,3.6,2.9,1031,3.6,Intel,Newburyport,,3.9,4,62433
3.5,MA,,Engineer,3.6,2.9,1032,3.6,Intel,Newburyport,,3.9,3,31261
3.5,MA,,Software Engineer,3.6,2.9,1033,3.6,Intel,Newburyport,,3.9,3,4279
3.5,MA,,SoC Verification Engineer,3.6,2.9,1034,3.6,Intel,Newburyport,,3.9,3,253639
3.5,MA,,Soc Design Engineer,3.6,2.9,1035,3.6,Intel,Newburyport,,3.9,2,116189
3.5,MA,,Communication Systems Engineer,3.6,2.9,1036,3.6,Intel,Newburyport,,3.9,1,51591
3.5,MA,contractor,Desktop Support Analyst,3.6,2.9,1037,3.6,Intel,Newburyport,system administrator,3.9,1,40834
3.5,MA,junior level intelligence analyst,Intelligence Analyst,3.6,2.9,1038,3.6,Intel,Newburyport,sigint analyst,3.9,1,9849
3.5,MA,,Junior Java Developer,3.6,2.9,1039,3.6,Intel,Newburyport,senior software engineer,3.9,1,24726
3.5,MA,sales coordinator,Sales Administrator,3.6,2.9,1040,3.6,Intel,Newburyport,administrative assistant,3.9,1,50747
3.5,MA,,Technology Assistant,3.6,2.9,1041,3.6,Intel,Newburyport,,3.9,1,20686
3.5,MA,,Grant and Administrative Coordinator,3.6,2.9,1042,3.6,Intel,Newburyport,,3.9,1,117875
3.5,MA,investment analyst,Portfolio Analyst,3.6,2.9,1043,3.6,Intel,Newburyport,senior analyst,3.9,1,41561
3.5,MA,,Systems Integration and Test Engineer,3.6,2.9,1044,3.6,Intel,Newburyport,,3.9,1,64718
3.5,MA,,HW/Software Systems Integration and Test Engineer,3.6,2.9,1045,3.6,Intel,Newburyport,,3.9,1,237575
3.5,VA,,Sales Engineer,3.6,2.9,1046,3.6,Intel,Richmond,,3.9,1,28437
3.5,CA,,Product Marketing Specialist,3.6,2.9,1047,3.6,Intel,Culver City,senior product manager,3.9,4,61633
3.5,CA,,Performance Engineer,3.6,2.9,1048,3.6,Intel,Culver City,,3.9,4,1557
3.5,CA,,Performance Engineer I,3.6,2.9,1049,3.6,Intel,Culver City,,3.9,2,778936
3.5,CA,senior qa analyst,Software Test Engineer,3.6,2.9,1050,3.6,Intel,Culver City,qa engineer,3.9,2,4447
3.5,CA,,Quality Assurance Software Testing,3.6,2.9,1051,3.6,Intel,Culver City,,3.9,1,669726
3.5,CA,product manager,Applications Engineer,3.6,2.9,1052,3.6,Intel,Culver City,senior software engineer,3.9,1,8954
3.5,CA,,Software Developers C#.net,3.6,2.9,1053,3.6,Intel,Culver City,,3.9,1,572159
3.5,CA,senior sap technical consultant,SAP Basis,3.6,2.9,1054,3.6,Intel,Culver City,sap security consultant,3.9,1,44090
3.5,CA,private tutor,Office Administrative Assistant,3.6,2.9,1055,3.6,Intel,Culver City,training specialist,3.9,1,194240
3.5,CA,,Information Security Architect,3.6,2.9,1056,3.6,Intel,Culver City,,3.9,1,29231
3.5,CA,,Technology Transfer Officer,3.6,2.9,1057,3.6,Intel,Culver City,,3.9,1,1093907
3.5,CA,,Supply Chain Specialist,3.6,2.9,1058,3.6,Intel,Culver City,,3.9,1,64372
3.5,CA,migration technician,IT Support Technician,3.6,2.9,1059,3.6,Intel,Culver City,field technician,3.9,1,10950
3.5,CA,,Business Intelligence Developer,3.6,2.9,1060,3.6,Intel,Culver City,,3.9,1,63037
3.5,CA,hardware engineer,Hardware Design Engineer,3.6,2.9,1061,3.6,Intel,Culver City,sustaining engineer,3.9,1,22371
3.5,OH,systems administrator,Network Systems Analyst,3.6,2.9,1062,3.6,Intel,Columbus,network administrator,3.9,2,6965
3.5,OH,,Work-from-home Customer Service Associate,3.6,2.9,1063,3.6,Intel,Columbus,,3.9,2,1493240
3.5,OH,,Recertification Coordinator,3.6,2.9,1064,3.6,Intel,Columbus,,3.9,1,946746
3.5,NJ,,SQL Server Database Administrator,3.6,2.9,1065,3.6,Intel,Jersey City,senior software engineer,3.9,6,5230
3.5,NJ,,In-house Graphic Designer,3.6,2.9,1066,3.6,Intel,Jersey City,,3.9,4,637997
3.5,NJ,,Integrated Media Supervisor,3.6,2.9,1067,3.6,Intel,Jersey City,,3.9,3,762042
3.5,NJ,cashier,Direct Support Professional,3.6,2.9,1068,3.6,Intel,Jersey City,dietary aide,3.9,2,40708
3.5,NJ,account manager,Media Relations Specialist,3.6,2.9,1069,3.6,Intel,Jersey City,account executive,3.9,2,13266
3.5,NJ,,Capacity Planner,3.6,2.9,1070,3.6,Intel,Jersey City,,3.9,2,13063
3.5,NJ,public safety officer,Armed Security Officer,3.6,2.9,1071,3.6,Intel,Jersey City,security guard,3.9,2,129858
3.5,NJ,design intern,Associate Designer,3.6,2.9,1072,3.6,Intel,Jersey City,freelance designer,3.9,2,3017
3.5,NJ,,All-Source Intelligence Analyst,3.6,2.9,1073,3.6,Intel,Jersey City,,3.9,1,134025
3.5,NJ,,Field Applications Engineer,3.6,2.9,1074,3.6,Intel,Jersey City,,3.9,1,32284
3.5,NJ,law clerk,Intern,3.6,2.9,1075,3.6,Intel,Jersey City,volunteer,3.9,1,10446
3.5,NJ,project manager,Technical Support Analyst,3.6,2.9,1076,3.6,Intel,Jersey City,consultant,3.9,1,20969
3.5,NJ,,Technical Account Coordinator,3.6,2.9,1077,3.6,Intel,Jersey City,,3.9,1,20405
3.5,NJ,,Regional Solutions Architect,3.6,2.9,1078,3.6,Intel,Jersey City,,3.9,1,570009
3.5,NJ,,IT Business Intelligence Analyst,3.6,2.9,1079,3.6,Intel,Jersey City,,3.9,1,1032585
3.5,NJ,,V P of Sales,3.6,2.9,1080,3.6,Intel,Jersey City,,3.9,1,727616
3.5,NJ,,Tableau Developer,3.6,2.9,1081,3.6,Intel,Jersey City,,3.9,1,435482
3.5,NJ,,Unix Systems &amp; Storage Administrator,3.6,2.9,1082,3.6,Intel,Jersey City,,3.9,1,436151
3.5,NJ,,Corporate Analyst,3.6,2.9,1083,3.6,Intel,Jersey City,,3.9,1,45203
3.5,MI,lead software engineer,Embedded Software Engineer,3.6,2.9,1084,3.6,Intel,Auburn Hills,senior software engineer,3.9,2,36758
3.5,MI,account manager,Media Relations Specialist,3.6,2.9,1085,3.6,Intel,Auburn Hills,account executive,3.9,2,13266
3.5,MI,lg consultant,Build Engineer,3.6,2.9,1086,3.6,Intel,Auburn Hills,senior build,3.9,1,12195
3.5,MI,,Embedded Developer,3.6,2.9,1087,3.6,Intel,Auburn Hills,,3.9,1,36752
3.5,WI,lead software engineer,Embedded Software Engineer,3.6,2.9,1088,3.6,Intel,Waukesha,senior software engineer,3.9,2,36758
3.5,CA,product manager,Applications Engineer,3.6,2.9,1089,3.6,Intel,Mountain View,senior software engineer,3.9,14,8954
3.5,CA,,Research Scientist,3.6,2.9,1090,3.6,Intel,Mountain View,senior scientist,3.9,14,33271
3.5,CA,,Compiler Developer,3.6,2.9,1091,3.6,Intel,Mountain View,,3.9,11,507226
3.5,CA,,Software Engineer,3.6,2.9,1092,3.6,Intel,Mountain View,,3.9,11,4279
3.5,CA,,Hardware Engineer Intern,3.6,2.9,1093,3.6,Intel,Mountain View,,3.9,9,22390
3.5,CA,,Field Applications Engineer,3.6,2.9,1094,3.6,Intel,Mountain View,,3.9,9,32284
3.5,CA,systems engineer,Digital Design Engineer,3.6,2.9,1095,3.6,Intel,Mountain View,rtl verification engineer,3.9,9,41536
3.5,CA,senior software engineer,Component Design Engineer,3.6,2.9,1096,3.6,Intel,Mountain View,analog engineer,3.9,8,51362
3.5,CA,senior developer,Development Engineer,3.6,2.9,1097,3.6,Intel,Mountain View,senior design engineer,3.9,8,55055
3.5,CA,project manager,Software Engineer Intern,3.6,2.9,1098,3.6,Intel,Mountain View,programmer intern,3.9,7,4520
3.5,CA,,Device Engineer,3.6,2.9,1099,3.6,Intel,Mountain View,,3.9,7,40489
3.5,CA,,Systems Validation Engineer,3.6,2.9,1100,3.6,Intel,Mountain View,,3.9,7,20563
3.5,CA,senior field engineer,Test Development Engineer,3.6,2.9,1101,3.6,Intel,Mountain View,systems engineer,3.9,7,58971
3.5,CA,,Optical Engineering Intern,3.6,2.9,1102,3.6,Intel,Mountain View,,3.9,6,680182
3.5,CA,,Software Engineer (MTS),3.6,2.9,1103,3.6,Intel,Mountain View,,3.9,6,126386
3.5,CA,,Graphics Software Engineer,3.6,2.9,1104,3.6,Intel,Mountain View,,3.9,6,21703
3.5,CA,,Design Verification,3.6,2.9,1105,3.6,Intel,Mountain View,,3.9,6,40361
3.5,CA,,Design Verification Engineer,3.6,2.9,1106,3.6,Intel,Mountain View,,3.9,6,40362
3.5,CA,senior database developer,Software Development Engineer,3.6,2.9,1107,3.6,Intel,Mountain View,lead engineer,3.9,6,30327
3.5,CA,,DFT Engineer,3.6,2.9,1108,3.6,Intel,Mountain View,,3.9,5,40583
3.5,CA,software engineer,Data Scientist,3.6,2.9,1109,3.6,Intel,Mountain View,developer,3.9,5,119899
3.5,CA,senior software engineer,Software Intern,3.6,2.9,1110,3.6,Intel,Mountain View,project details,3.9,5,30577
3.5,CA,,Vision Systems Engineer,3.6,2.9,1111,3.6,Intel,Mountain View,,3.9,5,413928
3.5,CA,executive assistant,Project Coordinator,3.6,2.9,1112,3.6,Intel,Mountain View,executive administrative assistant,3.9,5,55558
3.5,CA,,Photonic Design Engineer,3.6,2.9,1113,3.6,Intel,Mountain View,,3.9,5,92050
3.5,CA,senior design engineer,Physical Design Engineer,3.6,2.9,1114,3.6,Intel,Mountain View,cad engineer,3.9,5,2497
3.5,CA,,Software Architect,3.6,2.9,1115,3.6,Intel,Mountain View,director,3.9,5,4780
3.5,CA,,Pre-Si Validation Verification Engineer,3.6,2.9,1116,3.6,Intel,Mountain View,,3.9,4,873289
3.5,CA,staff engineer,FPGA Engineer,3.6,2.9,1117,3.6,Intel,Mountain View,hardware engineer,3.9,4,27257
3.5,CA,,Cloud Solutions Architect,3.6,2.9,1118,3.6,Intel,Mountain View,,3.9,4,161241
3.5,CA,director,Product Marketing Engineer,3.6,2.9,1119,3.6,Intel,Mountain View,technical marketing engineer,3.9,4,61622
3.5,CA,,Design Engineer,3.6,2.9,1120,3.6,Intel,Mountain View,,3.9,4,60763
3.5,CA,,Performance Analysis Engineer,3.6,2.9,1121,3.6,Intel,Mountain View,,3.9,4,91841
3.5,CA,,Software Engineer - Machine Learning,3.6,2.9,1122,3.6,Intel,Mountain View,,3.9,4,593642
3.5,NY,,SQL Server Database Administrator,3.6,2.9,1123,3.6,Intel,Smithtown,senior software engineer,3.9,6,5230
3.5,NY,,In-house Graphic Designer,3.6,2.9,1124,3.6,Intel,Smithtown,,3.9,4,637997
3.5,NY,,Integrated Media Supervisor,3.6,2.9,1125,3.6,Intel,Smithtown,,3.9,3,762042
3.5,NY,cashier,Direct Support Professional,3.6,2.9,1126,3.6,Intel,Smithtown,dietary aide,3.9,2,40708
3.5,NY,account manager,Media Relations Specialist,3.6,2.9,1127,3.6,Intel,Smithtown,account executive,3.9,2,13266
3.5,NY,,Capacity Planner,3.6,2.9,1128,3.6,Intel,Smithtown,,3.9,2,13063
3.5,NY,public safety officer,Armed Security Officer,3.6,2.9,1129,3.6,Intel,Smithtown,security guard,3.9,2,129858
3.5,NY,design intern,Associate Designer,3.6,2.9,1130,3.6,Intel,Smithtown,freelance designer,3.9,2,3017
3.5,NY,,All-Source Intelligence Analyst,3.6,2.9,1131,3.6,Intel,Smithtown,,3.9,1,134025
3.5,NY,,Field Applications Engineer,3.6,2.9,1132,3.6,Intel,Smithtown,,3.9,1,32284
3.5,NY,law clerk,Intern,3.6,2.9,1133,3.6,Intel,Smithtown,volunteer,3.9,1,10446
3.5,NY,project manager,Technical Support Analyst,3.6,2.9,1134,3.6,Intel,Smithtown,consultant,3.9,1,20969
3.5,NY,,Technical Account Coordinator,3.6,2.9,1135,3.6,Intel,Smithtown,,3.9,1,20405
3.5,NY,,Regional Solutions Architect,3.6,2.9,1136,3.6,Intel,Smithtown,,3.9,1,570009
3.5,NY,,IT Business Intelligence Analyst,3.6,2.9,1137,3.6,Intel,Smithtown,,3.9,1,1032585
3.5,NY,,V P of Sales,3.6,2.9,1138,3.6,Intel,Smithtown,,3.9,1,727616
3.5,NY,,Tableau Developer,3.6,2.9,1139,3.6,Intel,Smithtown,,3.9,1,435482
3.5,NY,,Unix Systems &amp; Storage Administrator,3.6,2.9,1140,3.6,Intel,Smithtown,,3.9,1,436151
3.5,NY,,Corporate Analyst,3.6,2.9,1141,3.6,Intel,Smithtown,,3.9,1,45203
3.5,MN,business analyst,Media Analyst,3.6,2.9,1142,3.6,Intel,Minneapolis,account manager,3.9,1,13212
3.5,CO,,AR Billing Specialist,3.6,2.9,1143,3.6,Intel,Boulder,,3.9,2,623020
3.5,VA,hr generalist,Recruiting Coordinator,3.6,2.9,1144,3.6,Intel,Springfield,hr specialist,3.9,13,32701
3.5,VA,,Business Intelligence Analyst/Developer,3.6,2.9,1145,3.6,Intel,Springfield,,3.9,7,80915
3.5,VA,,Intel Analyst,3.6,2.9,1146,3.6,Intel,Springfield,,3.9,7,9832
3.5,VA,,Network Engineer,3.6,2.9,1147,3.6,Intel,Springfield,it manager,3.9,7,52481
3.5,VA,purchasing manager,Subcontract Administrator,3.6,2.9,1148,3.6,Intel,Springfield,senior buyer,3.9,6,25833
3.5,VA,,Sales Engineer,3.6,2.9,1149,3.6,Intel,Springfield,,3.9,5,28437
3.5,VA,senior recruiter,Technical Recruiter,3.6,2.9,1150,3.6,Intel,Springfield,contractor,3.9,5,58294
3.5,VA,,All Source Intel Analyst,3.6,2.9,1151,3.6,Intel,Springfield,,3.9,5,632008
3.5,VA,,Cyber Intel Analyst,3.6,2.9,1152,3.6,Intel,Springfield,,3.9,4,199465
3.5,VA,database systems programmer,Applications Developer,3.6,2.9,1153,3.6,Intel,Springfield,senior systems analyst,3.9,4,23992
3.5,VA,systems administrator,Database Specialist,3.6,2.9,1154,3.6,Intel,Springfield,business analyst,3.9,4,39964
3.5,VA,lead software engineer,Embedded Software Engineer,3.6,2.9,1155,3.6,Intel,Springfield,senior software engineer,3.9,4,36758
3.5,VA,account executive,Corporate Recruiter,3.6,2.9,1156,3.6,Intel,Springfield,executive assistant,3.9,3,794
3.5,VA,,Cyber Systems Engineer,3.6,2.9,1157,3.6,Intel,Springfield,,3.9,3,278951
3.5,VA,,Python Developer,3.6,2.9,1158,3.6,Intel,Springfield,,3.9,2,55458
3.5,VA,c4isenior new equipment tester,Imagery Analyst,3.6,2.9,1159,3.6,Intel,Springfield,systems analyst,3.9,2,16548
3.5,VA,,Sr Sales Engineer,3.6,2.9,1160,3.6,Intel,Springfield,,3.9,2,714239
3.5,VA,,Systems Engineer,3.6,2.9,1161,3.6,Intel,Springfield,senior software engineer,3.9,2,26561
3.5,VA,,Junior Financial Accountant,3.6,2.9,1162,3.6,Intel,Springfield,,3.9,1,414712
3.5,VA,,Multimedia Digital Artist,3.6,2.9,1163,3.6,Intel,Springfield,,3.9,1,258923
3.5,VA,,Cyber Security Threat Intelligence Analyst,3.6,2.9,1164,3.6,Intel,Springfield,,3.9,1,736254
3.5,VA,,Information Security Intern,3.6,2.9,1165,3.6,Intel,Springfield,,3.9,1,245540
3.5,VA,,Cyber Analyst,3.6,2.9,1166,3.6,Intel,Springfield,,3.9,1,154009
3.5,VA,driver,Janitor,3.6,2.9,1167,3.6,Intel,Springfield,volunteer,3.9,1,3550
3.5,VA,,Arabic Linguist,3.6,2.9,1168,3.6,Intel,Springfield,project engineer,3.9,1,9067
3.5,VA,lead technician,Data Center Technician,3.6,2.9,1169,3.6,Intel,Springfield,pc technician,3.9,1,46139
3.5,VA,,Technical Specialist - Systems Engineer,3.6,2.9,1170,3.6,Intel,Springfield,,3.9,1,438426
3.5,VA,,Junior Security Analyst,3.6,2.9,1171,3.6,Intel,Springfield,,3.9,1,88763
3.5,VA,paralegal,Summer Law Clerk,3.6,2.9,1172,3.6,Intel,Springfield,certified legal intern,3.9,1,26141
3.5,VA,jcofa intelligence analyst,All Source Analyst,3.6,2.9,1173,3.6,Intel,Springfield,intelligence operations analyst,3.9,1,160712
3.5,VA,technical writer,Proposal Writer,3.6,2.9,1174,3.6,Intel,Springfield,independent consultant,3.9,1,55303
3.5,NJ,,SOC Analyst,3.6,2.9,1175,3.6,Intel,Princeton,,3.9,6,251140
3.5,NJ,,Security Engineer,3.6,2.9,1176,3.6,Intel,Princeton,director,3.9,3,44319
3.5,NJ,network support engineer,Network Security Analyst,3.6,2.9,1177,3.6,Intel,Princeton,network engineer,3.9,1,6933
3.5,CA,,Product Marketing Specialist,3.6,2.9,1178,3.6,Intel,Irvine,senior product manager,3.9,4,61633
3.5,CA,,Performance Engineer,3.6,2.9,1179,3.6,Intel,Irvine,,3.9,4,1557
3.5,CA,,Performance Engineer I,3.6,2.9,1180,3.6,Intel,Irvine,,3.9,2,778936
3.5,CA,senior qa analyst,Software Test Engineer,3.6,2.9,1181,3.6,Intel,Irvine,qa engineer,3.9,2,4447
3.5,CA,,Quality Assurance Software Testing,3.6,2.9,1182,3.6,Intel,Irvine,,3.9,1,669726
3.5,CA,product manager,Applications Engineer,3.6,2.9,1183,3.6,Intel,Irvine,senior software engineer,3.9,1,8954
3.5,CA,,Software Developers C#.net,3.6,2.9,1184,3.6,Intel,Irvine,,3.9,1,572159
3.5,CA,senior sap technical consultant,SAP Basis,3.6,2.9,1185,3.6,Intel,Irvine,sap security consultant,3.9,1,44090
3.5,CA,private tutor,Office Administrative Assistant,3.6,2.9,1186,3.6,Intel,Irvine,training specialist,3.9,1,194240
3.5,CA,,Information Security Architect,3.6,2.9,1187,3.6,Intel,Irvine,,3.9,1,29231
3.5,CA,,Technology Transfer Officer,3.6,2.9,1188,3.6,Intel,Irvine,,3.9,1,1093907
3.5,CA,,Supply Chain Specialist,3.6,2.9,1189,3.6,Intel,Irvine,,3.9,1,64372
3.5,CA,migration technician,IT Support Technician,3.6,2.9,1190,3.6,Intel,Irvine,field technician,3.9,1,10950
3.5,CA,,Business Intelligence Developer,3.6,2.9,1191,3.6,Intel,Irvine,,3.9,1,63037
3.5,CA,hardware engineer,Hardware Design Engineer,3.6,2.9,1192,3.6,Intel,Irvine,sustaining engineer,3.9,1,22371
3.5,TX,,NPI Engineer,3.6,2.9,1193,3.6,Intel,Arlington,,3.9,5,52905
3.5,TX,,Technical Training Engineer,3.6,2.9,1194,3.6,Intel,Arlington,,3.9,5,98925
3.5,TX,lead technician,Data Center Technician,3.6,2.9,1195,3.6,Intel,Arlington,pc technician,3.9,4,46139
3.5,TX,,Change Management Specialist,3.6,2.9,1196,3.6,Intel,Arlington,,3.9,4,5678
3.5,TX,,Tier-1 Technical Support Engineer,3.6,2.9,1197,3.6,Intel,Arlington,,3.9,4,1076593
3.5,TX,,Technical Support Engineer,3.6,2.9,1198,3.6,Intel,Arlington,manager,3.9,4,58305
3.5,TX,,Order Management Support Analyst,3.6,2.9,1199,3.6,Intel,Arlington,,3.9,4,586731
3.5,TX,,Business Development Representative,3.6,2.9,1200,3.6,Intel,Arlington,,3.9,4,62433
3.5,TX,controller,Financial Specialist,3.6,2.9,1201,3.6,Intel,Arlington,senior accountant,3.9,4,43662
3.5,TX,,Field Applications Engineer,3.6,2.9,1202,3.6,Intel,Arlington,,3.9,3,32284
3.5,TX,communications manager,Communications Specialist,3.6,2.9,1203,3.6,Intel,Arlington,communications consultant,3.9,3,51652
3.5,TX,,Sales Support Administrator,3.6,2.9,1204,3.6,Intel,Arlington,,3.9,3,44907
3.5,TX,,Head of Procurement,3.6,2.9,1205,3.6,Intel,Arlington,,3.9,3,22040
3.5,TX,senior software engineer,Support Engineer,3.6,2.9,1206,3.6,Intel,Arlington,manager,3.9,2,64634
3.5,TX,grill cook,Prep Cook,3.6,2.9,1207,3.6,Intel,Arlington,cook,3.9,2,60665
3.5,TX,,Software Quality Engineer - Automation Architect,3.6,2.9,1208,3.6,Intel,Arlington,,3.9,1,594167
3.5,TX,,Software Development Engineer In Test (SDET),3.6,2.9,1209,3.6,Intel,Arlington,,3.9,1,30336
3.5,TX,account manager,Inside Sales Representative,3.6,2.9,1210,3.6,Intel,Arlington,account executive,3.9,1,9628
3.5,TX,project manager,Technical Support Analyst,3.6,2.9,1211,3.6,Intel,Arlington,consultant,3.9,1,20969
3.5,TX,manager,Compensation Analyst,3.6,2.9,1212,3.6,Intel,Arlington,compensation consultant,3.9,1,51275
3.5,TX,contractor,Instructional Designer,3.6,2.9,1213,3.6,Intel,Arlington,instructional design consultant,3.9,1,29284
3.5,TX,,Systems Security Engineer,3.6,2.9,1214,3.6,Intel,Arlington,,3.9,1,64784
3.5,TX,team lead,Business Intelligence Analyst,3.6,2.9,1215,3.6,Intel,Arlington,developer,3.9,1,63031
3.5,TX,,Sales Engineer,3.6,2.9,1216,3.6,Intel,Arlington,,3.9,1,28437
3.5,TX,,Customer Information Management Analyst,3.6,2.9,1217,3.6,Intel,Arlington,,3.9,1,147842
3.5,NC,senior qa analyst,QA Engineer,3.6,2.9,1218,3.6,Intel,Durham,software engineer,3.9,4,55668
3.5,NC,,S/W Engineer,3.6,2.9,1219,3.6,Intel,Durham,,3.9,4,28043
3.5,NC,marketing manager,Media Planner,3.6,2.9,1220,3.6,Intel,Durham,media supervisor,3.9,3,13247
3.5,NC,instructional designer,Technical Writer,3.6,2.9,1221,3.6,Intel,Durham,technical writer contracted,3.9,3,58559
3.5,NC,senior software engineer,Front End Developer,3.6,2.9,1222,3.6,Intel,Durham,senior ui designer,3.9,1,27531
3.5,LA,,Citrix Consultant,3.6,2.9,1223,3.6,Intel,New Orleans,,3.9,1,67847
3.5,LA,it auditor,Citrix Engineer,3.6,2.9,1224,3.6,Intel,New Orleans,network engineer,3.9,1,188324
3.5,CA,,Sales and Business Development,3.6,2.9,1225,3.6,Intel,Redwood City,,3.9,7,50762
3.5,CA,,Talent Acquisition Specialist,3.6,2.9,1226,3.6,Intel,Redwood City,manager,3.9,2,20645
3.5,CA,,Customer Success Coach,3.6,2.9,1227,3.6,Intel,Redwood City,,3.9,2,696383
3.5,CA,,Enterprise Sales Development Representative,3.6,2.9,1228,3.6,Intel,Redwood City,,3.9,2,375342
3.5,CA,,People Operations Specialist,3.6,2.9,1229,3.6,Intel,Redwood City,,3.9,2,471218
3.5,CA,,Server Specialist,3.6,2.9,1230,3.6,Intel,Redwood City,,3.9,1,11535
3.5,CA,intern,Office Coordinator,3.6,2.9,1231,3.6,Intel,Redwood City,administrative assistant,3.9,1,46746
3.5,CA,general manager,Outside Sales Representative,3.6,2.9,1232,3.6,Intel,Redwood City,account executive,3.9,1,1040
3.5,CA,project manager,Marketing Analyst,3.6,2.9,1233,3.6,Intel,Redwood City,marketing manager,3.9,1,57568
3.5,CA,,IOS Engineer,3.6,2.9,1234,3.6,Intel,Redwood City,,3.9,1,216349
3.5,CA,,Software Architect,3.6,2.9,1235,3.6,Intel,Redwood City,director,3.9,1,4780
3.5,CA,,EXPERIENTIAL MARKETING MANAGER,3.6,2.9,1236,3.6,Intel,Redwood City,,3.9,1,776068
3.5,CA,controller,Junior Accountant,3.6,2.9,1237,3.6,Intel,Redwood City,consultant,3.9,1,24623
3.5,CA,product designer,Industrial Designer,3.6,2.9,1238,3.6,Intel,Redwood City,instructor,3.9,1,16697
3.5,CA,,SQA QA WEB Mobile Test Engineer Analyst IOS Android,3.6,2.9,1239,3.6,Intel,Redwood City,,3.9,1,715784
3.5,CA,,Events Coordinator and Volunteer,3.6,2.9,1240,3.6,Intel,Redwood City,,3.9,1,1011452
3.5,WI,,Physical Design Intern,3.6,2.9,1241,3.6,Intel,Eau Claire,,3.9,1,248608
3.5,OH,,Engineering Data Analyst,3.6,2.9,1242,3.6,Intel,Dayton,,3.9,1,318943
3.5,OH,,Software Engineer,3.6,2.9,1243,3.6,Intel,Dayton,,3.9,1,4279
3.5,MD,hr generalist,Recruiting Coordinator,3.6,2.9,1244,3.6,Intel,Laurel,hr specialist,3.9,13,32701
3.5,MD,,Business Intelligence Analyst/Developer,3.6,2.9,1245,3.6,Intel,Laurel,,3.9,7,80915
3.5,MD,,Intel Analyst,3.6,2.9,1246,3.6,Intel,Laurel,,3.9,7,9832
3.5,MD,,Network Engineer,3.6,2.9,1247,3.6,Intel,Laurel,it manager,3.9,7,52481
3.5,MD,purchasing manager,Subcontract Administrator,3.6,2.9,1248,3.6,Intel,Laurel,senior buyer,3.9,6,25833
3.5,MD,,Sales Engineer,3.6,2.9,1249,3.6,Intel,Laurel,,3.9,5,28437
3.5,MD,senior recruiter,Technical Recruiter,3.6,2.9,1250,3.6,Intel,Laurel,contractor,3.9,5,58294
3.5,MD,,All Source Intel Analyst,3.6,2.9,1251,3.6,Intel,Laurel,,3.9,5,632008
3.5,MD,,Cyber Intel Analyst,3.6,2.9,1252,3.6,Intel,Laurel,,3.9,4,199465
3.5,MD,database systems programmer,Applications Developer,3.6,2.9,1253,3.6,Intel,Laurel,senior systems analyst,3.9,4,23992
3.5,MD,systems administrator,Database Specialist,3.6,2.9,1254,3.6,Intel,Laurel,business analyst,3.9,4,39964
3.5,MD,lead software engineer,Embedded Software Engineer,3.6,2.9,1255,3.6,Intel,Laurel,senior software engineer,3.9,4,36758
3.5,MD,account executive,Corporate Recruiter,3.6,2.9,1256,3.6,Intel,Laurel,executive assistant,3.9,3,794
3.5,MD,,Cyber Systems Engineer,3.6,2.9,1257,3.6,Intel,Laurel,,3.9,3,278951
3.5,MD,,Python Developer,3.6,2.9,1258,3.6,Intel,Laurel,,3.9,2,55458
3.5,MD,c4isenior new equipment tester,Imagery Analyst,3.6,2.9,1259,3.6,Intel,Laurel,systems analyst,3.9,2,16548
